title,author,url
An IoT-Based Solution for Intelligent Farming ,Luís Nóbrega   Pedro Gonçalves   Paulo Pedreiras   José Pereira,/pmc/articles/PMC6387107/
Using gamification and IoT-based educational tools towards energy savings - some experiences from two schools in Italy and Greece,Georgios Mylonas   Federica Paganelli   Giovanni Cuffaro   Ilaria Nesi   Dionysis Karantzis,/pmc/articles/PMC7778577/
Design Methodology of Microservices to Support Predictive Analytics for IoT Applications,Sajjad Ali   Muhammad Aslam Jarwar   Ilyoung Chong,/pmc/articles/PMC6308717/
Design and Implementation of a Trust Information Management Platform for Social Internet of Things Environments,Tai-Won Um   Eunhee Lee   Gyu Myoung Lee   Yongik Yoon,/pmc/articles/PMC6864804/
Internet of Things and Big Data as enablers for business digitalization strategies,Andrea Sestino   Maria Irene Prete   Luigi Piper   Gianluigi Guido,/pmc/articles/PMC7417898/
Distributed Learning Based Joint Communication and Computation Strategy of IoT Devices in Smart Cities,Tianyi Liu   Ruyu Luo   Fangmin Xu   Chaoqiong Fan   Chenglin Zhao,/pmc/articles/PMC7070816/
Blockchain and IoT Integration: A Systematic Survey,Alfonso Panarello   Nachiket Tapas   Giovanni Merlino   Francesco Longo   Antonio Puliafito,/pmc/articles/PMC6111515/
Performance Analysis of Addressing Mechanisms in Inter-Operable IoT Device with Low-Power Wake-Up Radio,Taewon Song   Taeyoon Kim,/pmc/articles/PMC6928792/
Dynamic real-time risk analytics of uncontrollable states in complex internet of things systems: cyber risk at the edge,Petar Radanliev   David De Roure   Max Van Kleek   Uchenna Ani   Pete Burnap   Eirini Anthi   Jason R. C. Nurse   Omar Santos   Rafael Mantilla Montalvo   La’Treall Maddox,/pmc/articles/PMC7680653/
Cyberattacks Detection in IoT-Based Smart City Applications Using Machine Learning Techniques,Md Mamunur Rashid   Joarder Kamruzzaman   Mohammad Mehedi Hassan   Tasadduq Imam   Steven Gordon,/pmc/articles/PMC7764956/
Technologies Trend towards 5G Network for Smart Health-Care Using IoT: A Review,Abdul Ahad   Mohammad Tahir   Muhammad Aman Sheikh   Kazi Istiaque Ahmed   Amna Mughees   Abdullah Numani,/pmc/articles/PMC7411917/
Approaching the Communication Constraints of Ethereum-Based Decentralized Applications,Matevž Pustišek   Anton Umek   Andrej Kos,/pmc/articles/PMC6603510/
RSS-Based Localization and Mobility Evaluation Using a Single NB-IoT Cell,Thomas Janssen   Rafael Berkvens   Maarten Weyn,/pmc/articles/PMC7663771/
Collaborative Working Architecture for IoT-Based Applications,Higinio Mora   María Teresa Signes-Pont   David Gil   Magnus Johnsson,/pmc/articles/PMC6022002/
A Time-efficient Multi-Protocol Probe Scheme for Fine-grain IoT Device Identification,Dan Yu   Peiyang Li   Yongle Chen   Yao Ma   Junjie Chen,/pmc/articles/PMC7181226/
Distributed Group Location Update Algorithm for Massive Machine Type Communication,Mincheol Paik   Haneul Ko,/pmc/articles/PMC7766168/
eWoT: A Semantic Interoperability Approach for Heterogeneous IoT Ecosystems Based on the Web of Things,Andrea Cimmino   María Poveda-Villalón   Raúl García-Castro ,/pmc/articles/PMC7038691/
A Strongly Unforgeable Certificateless Signature Scheme and Its Application in IoT Environments,Xiaodong Yang   Xizhen Pei   Guilan Chen   Ting Li   Meiding Wang   Caifen Wang,/pmc/articles/PMC6631681/
Optimized Energy Harvesting   Cluster-Head Selection and Channel Allocation for IoTs in Smart Cities,Saleem Aslam   Najam Ul Hasan   Ju Wook Jang   Kyung-Geun Lee,/pmc/articles/PMC5191027/
Blockchain for Vehicular Internet of Things: Recent Advances and Open Issues,Chunrong Peng   Celimuge Wu   Liming Gao   Jiefang Zhang   Kok-Lim Alvin Yau   Yusheng Ji,/pmc/articles/PMC7571114/
SmartHerd management: A microservices‐based fog computing–assisted IoT platform towards data‐driven smart dairy farming,Mohit Taneja   Nikita Jalodia   John Byabazaire   Alan Davy   Cristian Olariu,/pmc/articles/PMC6686710/
IoT Platform for Seafood Farmers and Consumers,Bjørn Jæger   Alok Mishra,/pmc/articles/PMC7435956/
Smart Water Management Platform: IoT-Based Precision Irrigation for Agriculture ,Carlos Kamienski   Juha-Pekka Soininen   Markus Taumberger   Ramide Dantas   Attilio Toscano   Tullio Salmon Cinotti   Rodrigo Filev Maia   André Torre Neto,/pmc/articles/PMC6359213/
BlockSIEM: Protecting Smart City Services through a Blockchain-based and Distributed SIEM,Juan Velandia Botello   Andrés Pardo Mesa   Fabián Ardila Rodríguez   Daniel Díaz-López   Pantaleone Nespoli   Félix Gómez Mármol,/pmc/articles/PMC7472257/
Modelling Internet of things (IoT)-driven global sustainability in multi-tier agri-food supply chain under natural epidemic outbreaks,Sanjeev Yadav   Sunil Luthra   Dixit Garg,/pmc/articles/PMC7778729/
UAV IoT Framework Views and Challenges: Towards Protecting Drones as “Things”,Thomas Lagkas   Vasileios Argyriou   Stamatia Bibi   Panagiotis Sarigiannidis,/pmc/articles/PMC6263805/
Sensor-Based Optimization Model for Air Quality Improvement in Home IoT,Jonghyuk Kim   Hyunwoo Hwangbo,/pmc/articles/PMC5949032/
Discovering the Value Creation System in IoT Ecosystems,Carlos Alberto Lopez   Luis Fernando Castillo   Juan M. Corchado,/pmc/articles/PMC7825038/
DNS/DANE Collision-Based Distributed and Dynamic Authentication for Microservices in IoT ,Daniel Díaz-Sánchez   Andrés Marín-Lopez   Florina Almenárez Mendoza   Patricia Arias Cabarcos,/pmc/articles/PMC6695896/
Enterprise architecture breakthrough for telecommunications transformation: A reconciliation model to solve bankruptcy,M. Dachyar   Teuku Yuri M. Zagloel   L. Ranjaliba Saragih,/pmc/articles/PMC7578692/
Security in IoMT Communications: A Survey,Dimitris Koutras   George Stergiopoulos   Thomas Dasaklis   Panayiotis Kotzanikolaou   Dimitris Glynos   Christos Douligeris,/pmc/articles/PMC7506588/
Autopolicy: Automated Traffic Policing for Improved IoT Network Security,Pawel Foremski   Sławomir Nowak   Piotr Fröhlich   José Luis Hernández-Ramos   Gianmarco Baldini,/pmc/articles/PMC7435376/
A Role-Based Software Architecture to Support Mobile Service Computing in IoT Scenarios,Mariano Finochietto   Gabriel M. Eggly   Rodrigo Santos   Javier Orozco   Sergio F. Ochoa   Roc Meseguer,/pmc/articles/PMC6864787/
Detecting IoT Devices and How They Put Large Heterogeneous Networks at Security Risk,Sharad Agarwal   Pascal Oser   Stefan Lueders,/pmc/articles/PMC6806295/
Integrated Semantics Service Platform for the Internet of Things: A Case Study of a Smart Office,Minwoo Ryu   Jaeho Kim   Jaeseok Yun,/pmc/articles/PMC4327120/
Unified Channel Management for Cognitive Radio Sensor Networks Aided Internet of Things,Saleem Aslam    Ansar-ul-Haq   Ju Wook Jang   Kyung-Geun Lee,/pmc/articles/PMC6111992/
A Holistic Systems Security Approach Featuring Thin Secure Elements for Resilient IoT Deployments,Soodamani Ramalingam   Hock Gan   Gregory Epiphaniou   Emilio Mistretta,/pmc/articles/PMC7571198/
Cyber Situation Comprehension for IoT Systems based on APT Alerts and Logs Correlation,Xiang Cheng   Jiale Zhang   Bing Chen,/pmc/articles/PMC6767330/
Building accountability into the Internet of Things: the IoT Databox model,Andy Crabtree   Tom Lodge   James Colley   Chris Greenhalgh   Kevin Glover   Hamed Haddadi   Yousef Amar   Richard Mortier   Qi Li   John Moore   Liang Wang   Poonam Yadav   Jianxin Zhao   Anthony Brown   Lachlan Urquhart   Derek McAuley,/pmc/articles/PMC6560684/
A Software Product Line Process to Develop Agents for the IoT,Inmaculada Ayala   Mercedes Amor   Lidia Fuentes   José M. Troya,/pmc/articles/PMC4541848/
Design of Compressed Sensing Algorithm for Coal Mine IoT Moving Measurement Data Based on a Multi-Hop Network and Total Variation,Gang Wang   Zhikai Zhao   Yongjie Ning,/pmc/articles/PMC6021803/
Internet of Things for Current COVID-19 and Future Pandemics: an Exploratory Study,Mohammad Nasajpour   Seyedamin Pouriyeh   Reza M. Parizi   Mohsen Dorodchi   Maria Valero   Hamid R. Arabnia,/pmc/articles/PMC7659418/
Enhanced Sensing and Sum-Rate Analysis in a Cognitive Radio-Based Internet of Things,Md. Sipon Miah   Kazi Mowdud Ahmed   Md. Khairul Islam   Md. Ashek Raihan Mahmud   Md. Mahbubur Rahman   Heejung Yu,/pmc/articles/PMC7249193/
Internet-of-Things and Information Fusion: Trust Perspective Survey,Farag Azzedin   Mustafa Ghaleb,/pmc/articles/PMC6515103/
Optimal Placement of Social Digital Twins in Edge IoT Networks,Olga Chukhno   Nadezhda Chukhno   Giuseppe Araniti   Claudia Campolo   Antonio Iera   Antonella Molinaro,/pmc/articles/PMC7662998/
Proof of Concept of Scalable Integration of Internet of Things and Blockchain in Healthcare,Krishna Prasad Satamraju   Malarkodi B,/pmc/articles/PMC7085612/
COSMOS: Collaborative   Seamless and Adaptive Sentinel for the Internet of Things,Pantaleone Nespoli   David Useche Pelaez   Daniel Díaz López   Félix Gómez Mármol,/pmc/articles/PMC6479720/
Replication of Smart-City   Internet of Things Assets in a Municipal Deployment,Alexander Nelson   Greg Toth   Dennis Linders   Cuong Nguyen   Sokwoo Rhee,/pmc/articles/PMC6774360/
Block-Based Development of Mobile Learning Experiences for the Internet of Things,Iván Ruiz-Rube   José Miguel Mota   Tatiana Person   José María Rodríguez Corral   Juan Manuel Dodero,/pmc/articles/PMC6960931/
Smart Industrial IoT Monitoring and Control System Based on UAV and Cloud Computing Applied to a Concrete Plant,Marouane Salhaoui   Antonio Guerrero-González   Mounir Arioua   Francisco J. Ortiz   Ahmed El Oualkadi   Carlos Luis Torregrosa,/pmc/articles/PMC6695929/
Smartphone Architecture for Edge-Centric IoT Analytics,Bockarie Daniel Marah   Zilong Jing   Tinghuai Ma   Raeed Alsabri   Raphael Anaadumba   Abdullah Al-Dhelaan   Mohammed Al-Dhelaan,/pmc/articles/PMC7039380/
Lightweight Data-Security Ontology for IoT ,Pedro Gonzalez-Gil   Juan Antonio Martinez   Antonio F. Skarmeta,/pmc/articles/PMC7038771/
PALOT: Profiling and Authenticating Users Leveraging Internet of Things,Pantaleone Nespoli   Mattia Zago   Alberto Huertas Celdrán   Manuel Gil Pérez   Félix Gómez Mármol   Félix J. García Clemente,/pmc/articles/PMC6631924/
An IoT-Based Ship Berthing Method Using a Set of Ultrasonic Sensors ,Ahmadhon Kamolov   Suhyun Park,/pmc/articles/PMC6928635/
Data Management for the Internet of Things: Design Primitives and Solution,Mervat Abu-Elkheir   Mohammad Hayajneh   Najah Abu Ali,/pmc/articles/PMC3871070/
Efficient Execution of Complex Context Queries to Enable Near Real-Time Smart IoT Applications,Alireza Hassani   Alexey Medvedev   Arkady Zaslavsky   Pari Delir Haghighi   Prem Prakash Jayaraman   Sea Ling,/pmc/articles/PMC6960719/
An In-Networking Double-Layered Data Reduction for Internet of Things (IoT),Waleed M. Ismael   Mingsheng Gao   Asma A. Al-Shargabi   Ammar Zahary,/pmc/articles/PMC6412591/
SimTalk: Simulation of IoT Applications,Yun-Wei Lin   Yi-Bing Lin   Tai-Hsiang Yen,/pmc/articles/PMC7248850/
Smart Collaborative Caching for Information-Centric IoT in Fog Computing,Fei Song   Zheng-Yang Ai   Jun-Jie Li   Giovanni Pau   Mario Collotta   Ilsun You   Hong-Ke Zhang,/pmc/articles/PMC5712883/
A Testbed to Evaluate the FIWARE-Based IoT Platform in the Domain of Precision Agriculture,Ramón Martínez   Juan Ángel Pastor   Bárbara Álvarez   Andrés Iborra,/pmc/articles/PMC5134637/
Managing Devices of a One-to-One Computing Educational Program Using an IoT Infrastructure,Felipe Osimani   Bruno Stecanella   Germán Capdehourat   Lorena Etcheverry   Eduardo Grampín,/pmc/articles/PMC6339153/
Survey on Security Threats in Agricultural IoT and Smart Farming,Konstantinos Demestichas   Nikolaos Peppes   Theodoros Alexakis,/pmc/articles/PMC7697696/
An Internet-of-Things (IoT) Network System for Connected Safety and Health Monitoring Applications,Fan Wu   Taiyang Wu   Mehmet Rasit Yuce,/pmc/articles/PMC6339237/
Edge Machine Learning for AI-Enabled IoT Devices: A Review,Massimo Merenda   Carlo Porcaro   Demetrio Iero,/pmc/articles/PMC7273223/
Estimating the impact of the Internet of Things on productivity in Europe,Héctor Espinoza   Gerhard Kling   Frank McGroarty   Mary O'Mahony   Xenia Ziouvelou,/pmc/articles/PMC7229494/
IRRISENS: An IoT Platform Based on Microservices Applied in Commercial-Scale Crops Working in a Multi-Cloud Environment,Rodrigo Filev Maia   Carlos Ballester Lurbe   Arbind Agrahari Baniya   John Hornbuckle,/pmc/articles/PMC7764983/
IEEE 802.11ah: A Technology to Face the IoT Challenge,Victor Baños-Gonzalez   M. Shahwaiz Afaqui   Elena Lopez-Aguilera   Eduard Garcia-Villegas,/pmc/articles/PMC5134619/
City Scale Particulate Matter Monitoring Using LoRaWAN Based Air Quality IoT Devices,Steven J. Johnston   Philip J. Basford   Florentin M. J. Bulot   Mihaela Apetroaie-Cristea   Natasha H. C. Easton   Charlie Davenport   Gavin L. Foster   Matthew Loxham   Andrew K. R. Morris   Simon J. Cox,/pmc/articles/PMC6339063/
Internet of Robotic Things Intelligent Connectivity and Platforms,Ovidiu Vermesan   Roy Bahr   Marco Ottella   Martin Serrano   Tore Karlsen   Terje Wahlstrøm   Hans Erik Sand   Meghashyam Ashwathnarayan   Micaela Troglia Gamba,/pmc/articles/PMC7805974/
Quarantining Malicious IoT Devices in Intelligent Sliced Mobile Networks,David Candal-Ventureira   Pablo Fondo-Ferreiro   Felipe Gil-Castiñeira   Francisco Javier González-Castaño,/pmc/articles/PMC7570815/
Virtual IP-based Secure Gatekeeper System for Internet of Things,Younchan Jung   Ronnel Agulto,/pmc/articles/PMC7794788/
Evaluation of an IoT Application-Scoped Access Control Model over a Publish/Subscribe Architecture Based on FIWARE,Alejandro Pozo   Álvaro Alonso   Joaquín Salvachúa,/pmc/articles/PMC7435769/
A Case Study on the Development of a Data Privacy Management Solution Based on Patient Information,Arielle Verri Lucca   Luís Augusto Silva   Rodrigo Luchtenberg   Leonardo Garcez   Xuzeng Mao   Raúl García Ovejero   Ivan Miguel Pires   Jorge Luis Victória Barbosa   Valderi Reis Quietinho Leithardt,/pmc/articles/PMC7660312/
Spatiotemporal Access Model Based on Reputation for the Sensing Layer of the IoT,Yunchuan Guo   Lihua Yin   Chao Li   Junyan Qian,/pmc/articles/PMC4142184/
Detection and Mitigation of DoS and DDoS Attacks in IoT-Based Stateful SDN: An Experimental Approach,Jesús Galeano-Brajones   Javier Carmona-Murillo   Juan F. Valenzuela-Valdés   Francisco Luna-Valero,/pmc/articles/PMC7038683/
Appdaptivity: An Internet of Things Device-Decoupled System for Portable Applications in Changing Contexts,Cristian Martín   Jeroen Hoebeke   Jen Rossey   Manuel Díaz   Bartolomé Rubio   Floris Van den Abeele,/pmc/articles/PMC5982507/
Managing the Quality of Experience in the Multimedia Internet of Things: A Layered-Based Approach ,Alessandro Floris   Luigi Atzori,/pmc/articles/PMC5191038/
Securing Real-Time Internet-of-Things,Chien-Ying Chen   Monowar Hasan   Sibin Mohan,/pmc/articles/PMC6308658/
Framework for the implementation of an Internet of Things (IoT)-based water distribution and management system,Ankit Anilkumar Maroli   Vaibhav S. Narwane   Rakesh D. Raut   Balkrishna E. Narkhede,/pmc/articles/PMC7594979/
Self-Adaptive Framework Based on MAPE Loop for Internet of Things ,Euijong Lee   Young-Duk Seo   Young-Gab Kim,/pmc/articles/PMC6651336/
Physical Unclonable Functions in the Internet of Things: State of the Art and Open Challenges,Armin Babaei   Gregor Schiele,/pmc/articles/PMC6679326/
Energy Efficient IoT Data Collection in Smart Cities Exploiting D2D Communications,Antonino Orsino   Giuseppe Araniti   Leonardo Militano   Jesus Alonso-Zarate   Antonella Molinaro   Antonio Iera,/pmc/articles/PMC4934262/
Offloading and Transmission Strategies for IoT Edge Devices and Networks,Jiheon Kang   Doo-Seop Eom,/pmc/articles/PMC6412226/
Emerging Wireless Sensor Networks and Internet of Things Technologies—Foundations of Smart Healthcare,Gordana Gardašević   Konstantinos Katzis   Dragana Bajić   Lazar Berbakov,/pmc/articles/PMC7374296/
Providing a model for assessing the readiness of hospitals affiliated to Isfahan University of Medical Sciences in using the Internet of Things (IOT) Technology,Sayed Ali Hejazi Dehaghani   Behzad Hajrahimi   Sayed Mehdi Dehaghani Hejazi,/pmc/articles/PMC7530428/
Towards remote healthcare monitoring using accessible IoT technology: state-of-the-art   insights and experimental design,G. Coulby   A. Clear   O. Jones   F. Young   S. Stuart   A. Godfrey,/pmc/articles/PMC7602322/
A Regulatory View on Smart City Services,Mario Weber   Ivana Podnar Žarko,/pmc/articles/PMC6358906/
An Authentication and Key Management Mechanism for Resource Constrained Devices in IEEE 802.11-based IoT Access Networks,Ki-Wook Kim   Youn-Hee Han   Sung-Gi Min,/pmc/articles/PMC5676616/
Tracing Your Smart-Home Devices Conversations: A Real World IoT Traffic Data-Set,Marios Anagnostopoulos   Georgios Spathoulas   Brais Viaño   Javier Augusto-Gonzalez,/pmc/articles/PMC7698833/
Adaptive Data Synchronization Algorithm for IoT-Oriented Low-Power Wide-Area Networks,Andrea Petroni   Francesca Cuomo   Leonisio Schepis   Mauro Biagi   Marco Listanti   Gaetano Scarano,/pmc/articles/PMC6263504/
User Recommendation for Data Sharing in Social Internet of Things,Kyoungsoo Bok   Yeondong Kim   Dojin Choi   Jaesoo Yoo,/pmc/articles/PMC7827669/
Explainable Security in SDN-Based IoT Networks,Alper Kaan Sarica   Pelin Angin,/pmc/articles/PMC7765879/
Context-Aware Gossip-Based Protocol for Internet of Things Applications,Lina Altoaimy   Arwa Alromih   Shiroq Al-Megren   Ghada Al-Hudhud   Heba Kurdi   Kamal Youcef-Toumi,/pmc/articles/PMC6068978/
